timestamp,tweet_text,username,all_hashtags 
2019-03-14 06:56:17,Can't wait for someone to refute this with a denial of denial of denial of service attack.  #FacebookDown #WhatsAppDown #instagramdown #Gmaildown #YouTubeDOWN  Livemint via @inkl:  https://t.co/zScYKm27rd,jeamish,"['FacebookDown', 'WhatsAppDown', 'instagramdown', 'Gmaildown', 'YouTubeDOWN']"
2019-03-14 06:55:52,"Top story: @DemiCassiani: '“Rather appropriate” 😂 . . . #instagram #instagramdown #facebook #facebookdown #twitter #socialmedia #humor #humour #funny #lol #meme #memes @winewankers @suziday123 @SteveKubota @CaraMiaSG @… https://t.co/qoCXA1QtkE, see more https://t.co/uRa2QjGON1",campochiarenti,"['instagram', 'instagramdown', 'facebook', 'facebookdown', 'twitter', 'socialmedia', 'humor', 'humour', 'funny', 'lol', 'meme', 'memes']"
2019-03-14 06:55:41,am i the only one who really don't care even my IG and facebook was down and i even didn't know about it 🤣🤣 #instagramdown #FacebookDown,Na_Na_Na_Na25,"['instagramdown', 'FacebookDown']"
2019-03-14 06:55:36,"Anyone remember this scene in The Social Network? 😂  Yeah, good one Zuckerberg... #instagramdown #facebookdown https://t.co/wLsMDbVkgP",HeartBreakfast,"['instagramdown', 'facebookdown']"
2019-03-14 06:55:31,Want A Nintendo Switch | Today? | Click Link Below! USA ONLY!  #psn #fortnite #xbox #playstation #ps4 #gaming #gamer #STAR #money #gamestop #FacebookDown #InstagramBlackout2019 #youtube #NintendoSwitch #nintendo #instagramdown  Go Here - https://t.co/WqlCFjzaHw   🇺🇸 Hurry Now! https://t.co/K7bYVJpb9D,postguru100k,"['psn', 'fortnite', 'xbox', 'playstation', 'ps4', 'gaming', 'gamer', 'STAR', 'money', 'gamestop', 'FacebookDown', 'InstagramBlackout2019', 'youtube', 'NintendoSwitch', 'nintendo', 'instagramdown']"
2019-03-14 06:55:25,"If you're thinking about getting back with your ex, just ask yourself if you went back to MySpace when Facebook and Instagram were down today. If Tom doesn't get another chance, neither should your ex. #InstagramBlackout2019 #FacebookDown #instagramdown",Stevelations,"['InstagramBlackout2019', 'FacebookDown', 'instagramdown']"
2019-03-14 06:55:10,Facebook using Twitter to explain it's big fail last night. Some red faces around for sure.   #Twitter #FacebookDown #InstagramDown #socialmedia #ThursdayThoughts #EpicFail,bluredfrank,"['Twitter', 'FacebookDown', 'InstagramDown', 'socialmedia', 'ThursdayThoughts', 'EpicFail']"
2019-03-14 06:55:06,"my heart is so happy rn, i hope  #instagramdown and #FacebookDown won't be happening again 😔",rosesarenotreid,"['instagramdown', 'FacebookDown']"
2019-03-14 06:54:56,"@facebook and @instagram Go Down for Over 8 Hours, Internet Brings out the Memes on Twitter. @WhatsApp  #bhaveshparmar  #facebookdown #whatsappdown #instagramdown https://t.co/btNDOnU1Cu",_iamBhavesh,"['bhaveshparmar', 'facebookdown', 'whatsappdown', 'instagramdown']"
2019-03-14 06:54:22,"While everyone was freaki g out about FB and insta being down today, I was engaged elsewhere. 👊💪💯💯💯😎  #facebookdown #instagramdown #socialmedia #futurenet https://t.co/0rFuC9WGD8",marcand,"['facebookdown', 'instagramdown', 'socialmedia', 'futurenet']"
2019-03-14 06:51:50,"Users going to Twitter, when Instagram, Facebook, and Whatsapp is down. #FacebookDown #instagramdown2019 #InstagramDown #whatsappisdown https://t.co/WFJucDbMS2",keshavp07,"['FacebookDown', 'instagramdown2019', 'InstagramDown', 'whatsappisdown']"
2019-03-14 06:51:45,Me still sending images knowing that they won't send. #instagramdown #whatsappdown #FacebookDown #Instagram #Facebook #WhatsApp https://t.co/aKCniitOYz,ThemujtabaAli,"['instagramdown', 'whatsappdown', 'FacebookDown', 'Instagram', 'Facebook', 'WhatsApp']"
2019-03-14 06:50:06,#ICYMI: Were you one of the users affected by the outage?  See here: https://t.co/tEP0xsXwCy   #Facebook #Instagram #FacebookDown #InstagramDown #Trending #Trend #FacebookMessenger #Social #SocialMedia #WhatsAppDown #InstagramBlackout2019 #FacebookOutage #FacebookOutage2019 #Like,ReadScoops,"['ICYMI', 'Facebook', 'Instagram', 'FacebookDown', 'InstagramDown', 'Trending', 'Trend', 'FacebookMessenger', 'Social', 'SocialMedia', 'WhatsAppDown', 'InstagramBlackout2019', 'FacebookOutage', 'FacebookOutage2019', 'Like']"
2019-03-14 06:49:52,"Users who tried to access #Facebook and #Instagram complained of the problem, which started on Wednesday #FacebookDown #InstagramDown #TheWeek https://t.co/NPsabv2HQp",TheWeekLive,"['Facebook', 'Instagram', 'FacebookDown', 'InstagramDown', 'TheWeek']"
2019-03-14 06:49:47,@DJBravo47 New Song Release For  @TeamQuetta.. @Umar96Akmal @SarfarazA_54 @mnawaz94 @RealHa55an #ARYNewsUrdu #PZvQG #QGvPZ #SAvSL #FacebookDown #instagramdown #pakistansuperleague #PSL2019 #PSL4 https://t.co/BuixQZ5SlG,Saud___Afridi,"['ARYNewsUrdu', 'PZvQG', 'QGvPZ', 'SAvSL', 'FacebookDown', 'instagramdown', 'pakistansuperleague', 'PSL2019', 'PSL4']"
2019-03-14 06:49:18,WHY DO YOU HAVE TO BE DOWN WHY??!!  #FacebookDown #instagramdown,JEOJANGBOY_W1,"['FacebookDown', 'instagramdown']"
2019-03-14 06:48:57,Too many useless metrics ;-) https://t.co/SNOc3e3YHb  #FacebookDown #InstagramDown #TwitterFTW https://t.co/ktk737tLwl,jonnyha,"['FacebookDown', 'InstagramDown', 'TwitterFTW']"
2019-03-14 06:48:57,"#Endia actually needs help now, they're helpless,nothing is going their way, even an inexperienced #Australia cricket team has taken them to their knees. #matchfixing #MasoodAzhar #FacebookDown #instagramdown #BoycottChina #QuettaGladiators #whatsappdown #BoycottChineseProducts https://t.co/wBfNkqFGgm",shuja5haider12,"['Endia', 'Australia', 'matchfixing', 'MasoodAzhar', 'FacebookDown', 'instagramdown', 'BoycottChina', 'QuettaGladiators', 'whatsappdown', 'BoycottChineseProducts']"
2019-03-14 06:48:48,"Apparently there was a crisis yesterday. I didn’t notice, was reading a book, designing things, meeting new friends. Funny how great life can be.  #InstagramDown  #FacebookDown",markoized,"['InstagramDown', 'FacebookDown']"
2019-03-14 06:48:44,Today's big Facebook and Instagram blackout was either a blessing or a curse. Billions of users worldwide were bumped offline with no real explanation. | @danielsutton10  #FacebookDown #InstagramDown https://t.co/BJXNGS3lHx,10NewsFirstSyd,"['FacebookDown', 'InstagramDown']"
2019-03-14 06:47:48,#FacebookDown #instagramdown #InstagramBlackout2019 Facebook and #Instagram users on Wednesday were met with messages that the social media sites were down. Some users aren't able to log into their accounts at all while others are experiencing limited functionality. https://t.co/2HsHlb4LrB,palletmach,"['FacebookDown', 'instagramdown', 'InstagramBlackout2019', 'Instagram']"
2019-03-14 06:47:38,"this morning, we had a little preview of how armageddon would be like for a lot of people. #facebookdown #instagramdown",eirik_tan,"['facebookdown', 'instagramdown']"
2019-03-14 06:45:36,Instagram services restored following outage  #FacebookDown #facebookoutage #instagramdown #InstagramBlackout2019 #instagramisdown -  https://t.co/grSKYLfJA1,ferozwala,"['FacebookDown', 'facebookoutage', 'instagramdown', 'InstagramBlackout2019', 'instagramisdown']"
2019-03-14 06:45:00,you know that energy y'all had when you didn't have facebook or instagram for a few hours earlier? you should have that energy over Flint not having clean water.  #FacebookDown #instagramdown,bawbby_,"['FacebookDown', 'instagramdown']"
2019-03-14 06:44:45,Yes instagram remarche 💞 trop coool #facebookdown #instagramdown ❤,AngeliqueEnocq,"['facebookdown', 'instagramdown']"
2019-03-14 06:42:51,Instagram services restored following outage  #FacebookDown #facebookoutage #instagramdown #InstagramBlackout2019 #instagramisdown   https://t.co/AiX4wAX727,Breaking24Seven,"['FacebookDown', 'facebookoutage', 'instagramdown', 'InstagramBlackout2019', 'instagramisdown']"
2019-03-14 06:42:34,"This happened last night! huh. Was not able to login and comment on pictures. Rebooted my phone, switched it off, updated my app, uninstalled it!  #InstagramDown #InstagramBlackout2019 #instagramisdown #instagramnotworking #instagramisback #facebookdown #facebookoutage #Facebook https://t.co/Z1s7SZdxZj",NovemberCriminl,"['InstagramDown', 'InstagramBlackout2019', 'instagramisdown', 'instagramnotworking', 'instagramisback', 'facebookdown', 'facebookoutage', 'Facebook']"
2019-03-14 06:42:28,The world was shook 😭 #instagramdown #FacebookDown https://t.co/B8I4t2PnZD,AbdiAli01,"['instagramdown', 'FacebookDown']"
2019-03-14 06:41:46,#reality #instagramdown #InstaDown #instagram #instagramisdown #instagramnotworking #InstagramBlackout2019 #instagramoutage #instagramdown #facebookdown #instamodel #instagood #instaseleb #Instastories #Instastory #awesome and #feelinggood being around when it happened https://t.co/miF7KvJGUE,MoncyKurian,"['reality', 'instagramdown', 'InstaDown', 'instagram', 'instagramisdown', 'instagramnotworking', 'InstagramBlackout2019', 'instagramoutage', 'instagramdown', 'facebookdown', 'instamodel', 'instagood', 'instaseleb', 'Instastories', 'Instastory', 'awesome', 'feelinggood']"
2019-03-14 06:41:12,"When insta is STILL broken, 432,568 hours later... #instagramdown #FacebookDown #books https://t.co/CWelv1KUtH",ReadingInHeels,"['instagramdown', 'FacebookDown', 'books']"
2019-03-14 06:40:08,Good morning Thursday🌞 Spring is on the way  #ThursdayMotivation  #coffee☕ #FacebookDown 😂 #instagramdown 😉 #Twitter ??? #nature #KindnessMatters  😍 Signs of spring🌞 https://t.co/NDrCfSrp6D,IamJoel2,"['ThursdayMotivation', 'coffee', 'FacebookDown', 'instagramdown', 'Twitter', 'nature', 'KindnessMatters']"
2019-03-14 06:39:38,I just started to #ResearchFlatEarth #MyExcuseForBeingLate #instagramdown #FacebookDown https://t.co/2AYwE0FXlG,awakenflatearth,"['ResearchFlatEarth', 'MyExcuseForBeingLate', 'instagramdown', 'FacebookDown']"
2019-03-14 06:39:24,WhatsApp ig fb have the same server vendor is confirmed  #WhatsAppDown  #FacebookDown  #instagramdown,jje_six,"['WhatsAppDown', 'FacebookDown', 'instagramdown']"
2019-03-14 06:39:01,Trying to log back into my #Instagramdown #FacebookDown account. https://t.co/6aFgtEYCe2,Choni_,"['Instagramdown', 'FacebookDown']"
2019-03-14 06:38:11,"Twitter not broken, yippee. #socialmediameltdown #instagramdown #FacebookDown #whatsappdown",sharonlewistur1,"['socialmediameltdown', 'instagramdown', 'FacebookDown', 'whatsappdown']"
2019-03-14 06:37:08,Cyber Apocalypse!  #InstagramDown #FacebookDown #WhatsappDown #GmailDown #YouTubeDown,rahman_rockstar,"['InstagramDown', 'FacebookDown', 'WhatsappDown', 'GmailDown', 'YouTubeDown']"
2019-03-14 06:36:37,Stop giving your personal and corporate data to Facebook. FB owns WhatsApp and Instagram. They are the same company. Social media invades your #privacy #facebookfamilycrisis #instagramdown #FacebookDown #WhatsAppDown #InstagramBlackout2019 #Facebook #SocialMedia #stopthinkact https://t.co/8e3p7piRnL,Addlanes,"['privacy', 'facebookfamilycrisis', 'instagramdown', 'FacebookDown', 'WhatsAppDown', 'InstagramBlackout2019', 'Facebook', 'SocialMedia', 'stopthinkact']"
2019-03-14 06:36:31,Twitter Always connected #FacebookDown #whatsappdown #instagramdown https://t.co/2vuqGNuM8x,BattiatoLa,"['FacebookDown', 'whatsappdown', 'instagramdown']"
2019-03-14 06:36:28,"The longest ever outage for Facebook and its services, for around 10 hrs, Messenger, WhatsApp, Instagram, FB, and even Oculus servers seem to be down for users globally. https://t.co/hPClDV4Tyr  #FacebookDown #Facebook #instagramdown #InstagramBlackout2019 #facebookoutage",ApptunixUS,"['FacebookDown', 'Facebook', 'instagramdown', 'InstagramBlackout2019', 'facebookoutage']"
2019-03-14 06:36:15,Unbelievable that the State Emergency Service (SES) had to ask the public today to stop calling ☎️ triple zero re: FB &amp; instagram! What is wrong with people⁉️🙄 Leave 000 for emergencies!  #FacebookDown #instagramdown #FacebookBlackout2019 #InstagramBlackout2019 https://t.co/eWEIucNps2,fi_bateman_,"['FacebookDown', 'instagramdown', 'FacebookBlackout2019', 'InstagramBlackout2019']"
2019-03-14 06:36:08,"Twitter taking back Instagram &amp; Facebook users, to where they belong...😂 #facebookdown #instagramdown https://t.co/ABrAYUSEA7",shanibfarooq_,"['facebookdown', 'instagramdown']"
2019-03-14 06:35:53,#FacebookDown Facebook and #Instagram users on Wednesday were met with messages that the social media sites were down. Some users aren't able to log into their accounts at all while others are experiencing limited functionality.  #instagramdown #InstagramBlackout2019 https://t.co/z7LmQuCBFP,ThoYumachine,"['FacebookDown', 'Instagram', 'instagramdown', 'InstagramBlackout2019']"
2019-03-14 06:34:39,Is #instagram and #Facebook actually back working properly?? Cuz some posts are still like ages ago??? #instagramdown #facebookdown @instagram @facebook,JaneMimosa,"['instagram', 'Facebook', 'instagramdown', 'facebookdown']"
2019-03-14 06:34:12,"So with 24 hours we have #whatsappdown, #FacebookDown and #instagramdown … using neither of these services I can tell you that life is actually possible without them, but anyway it seems like Facebook services are somehow unreliable.",RickJ78,"['whatsappdown', 'FacebookDown', 'instagramdown']"
2019-03-14 06:34:09,True story. #instagramdown #facebookdown https://t.co/9KojkFDCXk,QuasiDaisy,"['instagramdown', 'facebookdown']"
2019-03-14 06:33:51,My social media access right now...🐦 #twitter #facebookdown #instagramdown #whatsappdown https://t.co/Ylo9BDtzj7,shanibfarooq_,"['twitter', 'facebookdown', 'instagramdown', 'whatsappdown']"
2019-03-14 06:32:51,"Alright, who did it? Who made the post that clogged up the entire Facebook family?#FacebookDown #instagramdown",p00p42069,"['FacebookDown', 'instagramdown']"
2019-03-14 06:32:33,"#FacebookDown #instagramdown On behalf of 30% of Lithuania's teens I ask of you @facebook, @instagram.. resolve the problem at hand. •messenger can't send photos. •ig can't interact on stories. •Facebook, well basically everything is fucked over there. Sincerely, everyone.",IV4N4U5K45,"['FacebookDown', 'instagramdown']"
2019-03-14 06:32:33,#FacebookDown &amp; #instagramdown social media holiday... I hope we get to do this sooohh often.. Did not even know this happened till now haha... Busy doing something more productive...like real people bonding... Real chatting face to face... And mooooreee... Laveet!!!,kyrah_zeke,"['FacebookDown', 'instagramdown']"
2019-03-14 06:32:29,Super Mom / Wife☺️☺️☺️ order here-https://t.co/bwmbU8vyW1 #DiegoAlves #Arão #FacebookDown #tshirt #tshirtblog #instagramdown https://t.co/4Fe1z6UU8O,Fahad86955607,"['DiegoAlves', 'Arão', 'FacebookDown', 'tshirt', 'tshirtblog', 'instagramdown']"
2019-03-14 06:32:15,Anyone else had a more productive day than usual? #facebookdown #instagramdown #PhDChat #AcWri,phdwriteup,"['facebookdown', 'instagramdown', 'PhDChat', 'AcWri']"
2019-03-14 06:31:54,"With #facebookdown and #instagramdown, I guess I'm regulated to Twitter to show everyone how I shaved today https://t.co/e2WuFMXucA",navynasa,"['facebookdown', 'instagramdown']"
2019-03-14 06:31:21,don't delete my facebook and instagram accounts please!!!! 😭 #InstagramDown #facebookdown :(((,fionaxmaxine,"['InstagramDown', 'facebookdown']"
2019-03-14 06:30:56,Honestly I didn’t even notice either one was down #instagramdown or #FacebookDown 🤷🏾‍♀️ https://t.co/e3c8dBuap5,Victorious_Ace,"['instagramdown', 'FacebookDown']"
2019-03-14 06:30:15,#instagramdown #FacebookDown #YouTubeMusic #YouTube #Snapchat send me a friend request at me and keep up with more of my videos and anything else love y’all Martians to death https://t.co/v3oJRM7A86,NfgThe,"['instagramdown', 'FacebookDown', 'YouTubeMusic', 'YouTube', 'Snapchat']"
2019-03-14 06:29:38,#Facebook and #Instagram emerge to be down for some of the users across the world Yesterday for #DDoS attack #FacebookDown #facebookisdown #instagramdown #InstagramBlackout2019 #ddosattack #WhatsAppDown #WhatsApp https://t.co/6XgopZTgKR,saikatdas100,"['Facebook', 'Instagram', 'DDoS', 'FacebookDown', 'facebookisdown', 'instagramdown', 'InstagramBlackout2019', 'ddosattack', 'WhatsAppDown', 'WhatsApp']"
2019-03-14 06:29:35,#FacebookDown #instagramdown  bring back my space #MySpace ! https://t.co/p2Qh5hiGyX,joeynutcrack,"['FacebookDown', 'instagramdown', 'MySpace']"
2019-03-14 06:29:32,"Instagram is down— probably from the bad karma accumulated from the  FitTea drinking, waist training, SugarBearHair popping influencers to whom they denied verification!    #instagramdown #facebookdown #InstagramBlackout2019",haridassharanya,"['instagramdown', 'facebookdown', 'InstagramBlackout2019']"
2019-03-14 06:29:30,Me opening my twitter app #instagramdown #FacebookDown https://t.co/cbTnQzfYIZ,nicdon,"['instagramdown', 'FacebookDown']"
2019-03-14 06:29:03,"To everyone who lost service yesterday with #facebookdown or #instagramdown, GET A LIFE.  Phone a friend.  Then ditch that cell phone also. Take a walk. Hug your dog. Smell the roses.  LIVE",DepecheModeLovr,"['facebookdown', 'instagramdown']"
2019-03-14 06:28:51,But why are the K-POP Celebrities trending always on Philippine @Twitter? What is so special about them? Is it the same as the other countries?   Junhyung #OurSpringParkBom Park Bom #BTSxSNL Dara #instagramdown Facebook and Instagram FB and IG #FacebookDown IG and FB,phileo11,"['OurSpringParkBom', 'BTSxSNL', 'instagramdown', 'FacebookDown']"
2019-03-14 06:28:28,A holiday from social media #instagramdown #FacebookDown #facebookandInstagram #whatsappdown,worldoffaz,"['instagramdown', 'FacebookDown', 'facebookandInstagram', 'whatsappdown']"
2019-03-14 06:28:23,#Facebook and #Instagram emerge to be down for some of the users across the world Yesterday for #DDoS attack #FacebookDown #facebookisdown #instagramdown #InstagramBlackout2019 #ddosattack #WhatsAppDown #WhatsApp  https://t.co/7OYyiO6vmm,roboticplanet,"['Facebook', 'Instagram', 'DDoS', 'FacebookDown', 'facebookisdown', 'instagramdown', 'InstagramBlackout2019', 'ddosattack', 'WhatsAppDown', 'WhatsApp']"
2019-03-14 06:27:51,"'Kay, this did not tell me, and I wanna know--WHAT happened?! Come on, doesn't everyone want to KNOW? It's gonna kill me. #itsthenotknowing #instagramdown #InstagramBlackout2019 #facebookdown https://t.co/BrdiW9hc7z",QuasiDaisy,"['itsthenotknowing', 'instagramdown', 'InstagramBlackout2019', 'facebookdown']"
2019-03-14 06:27:16,"Philippines trends  #MeetTheDetermined #FacebookDown #instagramdown #ShowtimeHitNaHeat 5,815 Tweets #iKONatSXSW 46K Tweets #ADN191stWeeksary 85.6K Tweets Junhyung 85.8K Tweets Facebook and Instagram 293K Tweets FB and IG 20.9K Tweets White Day",BriAdventurez,"['MeetTheDetermined', 'FacebookDown', 'instagramdown', 'ShowtimeHitNaHeat', 'iKONatSXSW', 'ADN191stWeeksary']"
2019-03-14 06:27:11,Unacceptable. Think of the massive loss in productivity as people at work are unable to log into Facebook and Instagram. #facebookdown #instagramdown   https://t.co/GEuaqkgksh,prashca,"['facebookdown', 'instagramdown']"
2019-03-14 06:27:05,Bad things that happened today because #Instagram and #Facebook weren't around. #FacebookDown #instagramdown https://t.co/0sMcNSbXHe,TheSassyRed,"['Instagram', 'Facebook', 'FacebookDown', 'instagramdown']"
2019-03-14 06:26:57,#FacebookDown and #instagramdown so be a normal person without the social media for awhile. Ikakamatay mo ba yon?,BIENsays,"['FacebookDown', 'instagramdown']"
2019-03-14 06:26:49,"Number of social media engagements on #InstagramDown, #FacebookDown &amp; #WhatsAppDown may just have surpassed the collective engagements on actual risks like earthquakes, droughts &amp; wars. An indicator of the youth's changing priorities. A wake-up call! Indeed! #SDGs https://t.co/Syx85cakJ8",namita_vikas,"['InstagramDown', 'FacebookDown', 'WhatsAppDown', 'SDGs']"
2019-03-14 06:26:45,So there was #instagramdown and #facebookdown and here I am only joining Twitter in 2019. Are we to see the next big social media outlet anytime soon? Any ideas?,alluringstories,"['instagramdown', 'facebookdown']"
2019-03-14 06:26:14,Still can't log in to my personal @instagram account 😓 same for you guys ? #instagramdown #facebookdown,FRIDARIITA,"['instagramdown', 'facebookdown']"
2019-03-14 06:26:13,#instagramdown #facebookdown #whatsappdown Everything is down. Only stress levels are high. https://t.co/3PFDewOPNt,RohanKoti,"['instagramdown', 'facebookdown', 'whatsappdown']"
2019-03-14 06:26:09,"Hey there, Please watch my latest video on paper quilling cup and saucer https://t.co/bSY2Js0xHW #ThursdayMotivation #thursdaymorning #ThursdayThoughts #thursdaymood #whatsappdown #FacebookDown #instagramdown #WhatsApp #instadown #instagramnotworking #Messi",COOLCRAFTS1,"['ThursdayMotivation', 'thursdaymorning', 'ThursdayThoughts', 'thursdaymood', 'whatsappdown', 'FacebookDown', 'instagramdown', 'WhatsApp', 'instadown', 'instagramnotworking', 'Messi']"
2019-03-14 06:26:09,#FacebookDown #instagramdown where the good memes @ now 😡😡😡😡,Waitesss,"['FacebookDown', 'instagramdown']"
2019-03-14 06:26:07,"When #FacebookDown , use #instagram. When #instagramdown , use #twitter. When #TwitterDown , use #pager When #pagerdown , take your paper, pen,envelope, and stamps. Understand? https://t.co/oghbaWY6A5",samuel_phile,"['FacebookDown', 'instagram', 'instagramdown', 'twitter', 'TwitterDown', 'pager', 'pagerdown']"
2019-03-14 06:26:05,#FacebookDown #instagramdown only twitter survives..always.,Smiling7tranger,"['FacebookDown', 'instagramdown']"
2019-03-14 06:25:57,We've found leaked footage of Mark Zuckerberg from yesterday...  #FacebookDown #InstagramDown https://t.co/sagShWvItK,HeartBreakfast,"['FacebookDown', 'InstagramDown']"
2019-03-14 06:25:25,"#FacebookDown #whatsappdown #instagramdown. Well  that is #mercuryretrograde  at it's best!  Yikes, might have to use that thing called a phone and speak to people.   How is the #retrograde affecting you?  #psychictoday #mysticcall #psychicreadings https://t.co/ZkyvBwLvn9",PsychicToday,"['FacebookDown', 'whatsappdown', 'instagramdown', 'mercuryretrograde', 'retrograde', 'psychictoday', 'mysticcall', 'psychicreadings']"
2019-03-14 06:24:33,I am coming!!! 🥳😋😃    #whatsappdown #Instagramdown #Facebookdown #pandavpn https://t.co/fI9Vi4aMZc,jinxd_echo,"['whatsappdown', 'Instagramdown', 'Facebookdown', 'pandavpn']"
2019-03-14 06:23:47,"Life began with no WhatsApp, Facebook and Instagram. It crept into my life updating me of my friends latest activities. With #whatsappdown #facebookdown #instagramdown a sudden feeling of isolation. Time to depend less on tech and more on real time spent! https://t.co/Ohx8O9vKCR",Wanping2706,"['whatsappdown', 'facebookdown', 'instagramdown']"
2019-03-14 06:22:50,"am i the only one who's not affected by  #InstagramDown,  #FacebookDown,  #WhatsAppDown. ?? 🤷 https://t.co/mD7yvwL0JZ",themoodydiary,"['InstagramDown', 'FacebookDown', 'WhatsAppDown']"
2019-03-14 06:22:29,While #facebookdown and #instagramdown here’s some music to help you thru your darkest hours - you can help us as well - towards our 1m YouTube hits goal. Assuming that’s not down too: https://t.co/sRzY2E4cAH,kevinfordmusic,"['facebookdown', 'instagramdown']"
2019-03-14 06:22:16,"Facebook down, ig down  Emang ya kita tu harus down to earth #facebookdown #instagramdown",ceeerr,"['facebookdown', 'instagramdown']"
2019-03-14 06:21:45,"***** Review from Buyer - ""Lowers my sodium intake. Taste's great. I can buy more at a time and save money.""  GoodSalt, Now Available at AMAZON https://t.co/kWJJQru5dc  #Salt #USA #Beto #FacebookDown #InstagramDown #STAR #WhatsApp #InstagramandFacebook #Ohio #Texas #Chivas #Beto https://t.co/QJbvSzhPm1",GoodSaltUSA,"['Salt', 'USA', 'Beto', 'FacebookDown', 'InstagramDown', 'STAR', 'WhatsApp', 'InstagramandFacebook', 'Ohio', 'Texas', 'Chivas', 'Beto']"
2019-03-14 06:21:24,"In other news, @markzuckkchs16 suffered an outage in his social platforms @facebook @instagram and @WhatsApp. Reports indicate he didn't want to put up with @FCBarcelona fanbase gloating all over their most recent victory  #FacebookDown #InstagramDown #WhatsApp #ChampionsLeague https://t.co/ydlvEoDG0w",JulesO2312,"['FacebookDown', 'InstagramDown', 'WhatsApp', 'ChampionsLeague']"
2019-03-14 06:21:21,#InstagramDown #FacebookDown is going to be like the great depression but for my generation when they look back on it.,ErinkemperK,"['InstagramDown', 'FacebookDown']"
2019-03-14 06:21:03,So #FacebookDown &amp; #instagramdown hmm oh well maybe I can take a nap at lunch. #wednesdaythoughts  Sign you're older or smarter 🤔. https://t.co/6svlTwvRgL,AmandaDiaDay,"['FacebookDown', 'instagramdown', 'wednesdaythoughts']"
2019-03-14 06:20:31,#instagramdown  #FacebookDown #whatsappdown  When did this happen? https://t.co/Svjb6AnyJb,_SanaFatima,"['instagramdown', 'FacebookDown', 'whatsappdown']"
2019-03-14 06:20:00,"shutting down of facebook, instagram and whatsapp seems more likely a cause of human damnation. #FacebookDown #instagramdown #whatsappdown",helloharshpreet,"['FacebookDown', 'instagramdown', 'whatsappdown']"
2019-03-14 06:19:59,While #facebookdown and #instagramdown here’s some music to help you thru your darkest hours - you can help us as well - towards our 1m YouTube hits goal. Assuming that’s not down too: https://t.co/A6pqcIULg3,KevinFordMVO,"['facebookdown', 'instagramdown']"
2019-03-14 06:19:09,"#Facebook, #WhatsApp and #Instagram were #down yesterday, learn what happened  #whatsappdown #FacebookDown #facebookoutage #facebookisdown #instagramdown  #InstagramBlackout2019 https://t.co/Ic4uzUD47D",TheMirkNews,"['Facebook', 'WhatsApp', 'Instagram', 'down', 'whatsappdown', 'FacebookDown', 'facebookoutage', 'facebookisdown', 'instagramdown', 'InstagramBlackout2019']"
2019-03-14 06:18:41,"Today I was forced to go outside and look at real grass. Disappointingly, even grass looks prettier on its Instagram account. #instagramdown2019 #instagramdown #instagramfornature #oldschoolrecess #FacebookUp #facebookdown",WildDirky,"['instagramdown2019', 'instagramdown', 'instagramfornature', 'oldschoolrecess', 'FacebookUp', 'facebookdown']"
2019-03-14 06:18:35,While #facebookdown and #instagramdown here’s some music to help thru your darkest hours - you can help us as well towards our 1m YouTube hits goal. Assuming that’s not down as well: https://t.co/sRzY2E4cAH,kevinfordmusic,"['facebookdown', 'instagramdown']"
2019-03-14 06:18:12,"El regreso de WhatsApp, Facebook e instagram. #FacebookDown #WhatsAppDown #instagramdown https://t.co/VdooBIOWyR",GrandZelig,"['FacebookDown', 'WhatsAppDown', 'instagramdown']"
2019-03-14 06:17:54,#instagramdown #FacebookDown #WhatsAppDown can't relate to these hashtags cause MY FUCKING PHONE CRASHED FOR NO REASON! I WASN'T EVEN USING IT THROUGHOUT THE NIGHT 🙄,krishank97,"['instagramdown', 'FacebookDown', 'WhatsAppDown']"
2019-03-14 06:17:07,What’s betting at least someone topped self due to instaface whatsapp being down for more than 1500 seconds #FacebookDown #instagramdown  #gmb,smilingmrkev,"['FacebookDown', 'instagramdown', 'gmb']"
2019-03-14 06:16:21,This is how fast they've fixed it! #InstagramBlackout2019 #instagramdown #facebookdown  please follow me so I don't need to go back. https://t.co/xLuXVhUAMG,annielai20,"['InstagramBlackout2019', 'instagramdown', 'facebookdown']"
2019-03-14 06:15:47,While #facebookdown and #instagramdown here’s some music - you can help us towards our 1m YouTube hits goal. Assuming it’s not down as well: https://t.co/A6pqcIULg3,KevinFordMVO,"['facebookdown', 'instagramdown']"
2019-03-14 06:15:45,"***** Review from Buyer - ""Lowers my sodium intake. Taste's great. I can buy more at a time and save money.""  GoodSalt, Now Available at AMAZON https://t.co/kWJJQru5dc  #Salt #USA #Beto #FacebookDown #InstagramDown #STAR #WhatsApp #InstagramandFacebook #Ohio #Texas #Chivas #Beto https://t.co/ogARpsvWuX",GoodSaltUSA,"['Salt', 'USA', 'Beto', 'FacebookDown', 'InstagramDown', 'STAR', 'WhatsApp', 'InstagramandFacebook', 'Ohio', 'Texas', 'Chivas', 'Beto']"
2019-03-14 06:15:43,"I just log in and find out #instagramdown #WhatsAppDown #facebookdown , b-but #JaenudinDown made me jst https://t.co/ToLtFYRwAD",octhariina,"['instagramdown', 'WhatsAppDown', 'facebookdown', 'JaenudinDown']"
2019-03-14 06:15:17,"#facebookdown #instagramdown Facebook, Instagram down in PH, parts of the world https://t.co/3BPR5OWss6 via @ABSCBNNews",akosimememay,"['facebookdown', 'instagramdown']"
